Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Materials
Cartier,Calibre de Cartier,W2CA0004,Calibre de Cartier Diver Carbon / Pink Gold,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100054,Calibre de Cartier Diver Stainless Steel / Pink Gold / Black / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100052,Calibre de Cartier Diver Pink Gold / Black,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Black,Matte,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,WGCA0010,Calibre de Cartier Diver Pink Gold / Blue,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100037,Calibre de Cartier 42 Stainless Steel / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100046,Calibre de Cartier Chronograph Stainless Steel / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100015,Calibre de Cartier 42 Stainless Steel / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100016,Calibre de Cartier 42 Stainless Steel / Black / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Black,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100039,Calibre de Cartier 42 Stainless Steel / Pink Gold / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100051,Calibre de Cartier 42 Stainless Steel / Pink Gold / Chrocolate,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100036,Calibre de Cartier 42 Stainless Steel / Pink Gold / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100050,Calibre de Cartier 42 Stainless Steel / Pink Gold / Chocolate / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100007,Calibre de Cartier 42 Pink Gold / Chocolate,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100009,Calibre de Cartier 42 Pink Gold / Silver,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2010,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100018,Calibre de Cartier 42 Pink Gold / Silver / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,,Silver,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100040,Calibre de Cartier 42 Pink Gold / Chocolate / Bracelet,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2011,No,,Sapphire,Open,Round,42.00 mm,10.00 mm,,30.00 m,Chocolate,Brown,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100060,Calibre de Cartier Chronograph Stainless Steel / Black,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Black,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100045,Calibre de Cartier Chronograph Stainless Steel / Silver / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100061,Calibre de Cartier Chronograph Stainless Steel / Black / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Black,Guilloche,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W7100043,Calibre de Cartier Chronograph Stainless Steel / Pink Gold / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100042,Calibre de Cartier Chronograph Stainless Steel / Pink Gold / Silver / Bracelet,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,W7100044,Calibre de Cartier Chronograph Stainless Pink Gold / Silver,"Cartier caliber 1904-CH MC
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2012,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,10.00 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,W7100005,Calibre de Cartier Central Chronograph White Gold / Silver,"Cartier caliber 9907 MC
Hours, Minutes | Chronograph, Column wheel",2010 - 2012,No,,Sapphire,Open,Round,15.00 mm,13.30 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,White Gold
Cartier,Calibre de Cartier,W7100004,Calibre de Cartier Central Chronograph Pink Gold / Silver,"Cartier caliber 9907 MC
Hours, Minutes | Chronograph, Column wheel",2010 - 2012,No,,Sapphire,Open,Round,45.00 mm,13.30 mm,,100.00 m,,Silver,Guilloche,Mixed,Sword,Pink Gold
Cartier,Calibre de Cartier,WSCA0010,Calibre de Cartier Diver Stainless Steel / Blue / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,Stainless Steel
Cartier,Calibre de Cartier,W2CA0008,Calibre de Cartier Diver Stainless Steel / Pink Gold / Blue / Rubber,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,"Pink Gold, Stainless Steel"
Cartier,Calibre de Cartier,WGCA0009,Calibre de Cartier Diver Pink Gold / Blue,"Cartier caliber 1904-PS MC
Hours, Minutes, Small Seconds | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.00 mm,,300.00 m,,Blue,Matte,Mixed,Sword,Pink Gold
Breitling,Navitimer,AB01381B1G1,Navitimer B01 Chronograph 43 Stainless Steel / Korea,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2023,"Yes, 50 units",Sliderule,Sapphire,Open,Round,43.00 mm,13.69 mm,22.00 mm,30.00 m,,Silver,Sunburst,Stick / Dot,Syringe,Stainless Steel
Breitling,Navitimer,A2232212/B600,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,A2232212/B567,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,A2232212/G517,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,AB012012/BB01/447A,Navitimer 01 43 Stainless Steel / Black / Bracelet,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,,30.00 m,,Black,Matte,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,806-36,Navitimer 806 Valjoux 7736,"Valjoux caliber 7736
Hours, Minutes, Small Seconds | Chronograph",1970 - 1978,No,Sliderule,Plexi,Closed,Round,41.00 mm,,22.00 mm,0.01 m,,Black,Matte,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,RB012012.Q606.737P,Navitimer 01 43 Red Gold / Bronze / Alligator,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,Panamerican,Bronze,Sunburst,Stick / Dot,Syringe,Red Gold
Breitling,Navitimer,RB012721.BD10.441X,Navitimer 01 46 Red Gold / Black / Calf,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,"Yes, 200 units",Sliderule,Sapphire,Open,Round,46.00 mm,14.50 mm,24.00 mm,30.00 m,,Black,Matte,Stick / Dot,Syringe,Red Gold
Breitling,Navitimer,A17325211C1A1 (aka: A1732521.CA11.455A),Navitimer 1 38 Automatic Stainless Steel / Blue / Bracelet,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2018,No,Sliderule,Sapphire,Closed,Round,38.00 mm,10.10 mm,20.00 mm,30.00 m,,Blue,,Stick / Dot,Syringe,Stainless Steel
Breitling,Navitimer,AB0121211G1P2 (aka: AB012121-G835-740P-A20D.1),Navitimer 1 B01 Chronograph 43 Stainless Steel / Silver / Croco / Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2018,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.22 mm,22.00 mm,30.00 m,Mercury,Silver,Sunburst,Stick / Dot,Syringe,Stainless Steel
Breitling,Navitimer,AB01212B1C1X2,Navitimer 1 B01 Chronograph 43 Stainless Steel / Airline Editions Pan Am / Calf / Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2019,No,Sliderule,Sapphire,Open,Round,43.00 mm,14.20 mm,,30.00 m,,Blue,,Stick / Dot,Spade,Stainless Steel
Breitling,Navitimer,U17325211G1U1,Navitimer 1 38 Automatic Stainless Steel / Red Gold / Silver / Bracelet,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2018,No,Sliderule,Sapphire,Closed,Round,38.00 mm,10.10 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Syringe,"Red Gold, Stainless Steel"
Breitling,Navitimer,RB0139211G1P1,Navitimer B01 Chronograph 41 Red Gold / Silver / Alligator - Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,Sliderule,Sapphire,Open,Round,41.00 mm,13.60 mm,13.60 mm,30.00 m,,Silver,Matte,Stick / Dot,Syringe,Red Gold
Breitling,Navitimer,RB0137241G1R1,Navitimer B01 Chronograph 46 Red Gold / Silver,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,Sliderule,Sapphire,Open,Round,46.00 mm,13.69 mm,24.00 mm,30.00 m,,Silver,Sunburst,Stick / Dot,Syringe,Red Gold
Breitling,Navitimer,A17326361L1P1,Navitimer Automatic 41 Automatic Stainless Steel / Green / Alligator - Pin,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2022,No,Sliderule,Sapphire,Closed,Round,41.00 mm,10.00 mm,22.00 mm,30.00 m,,Green,Sunburst,Stick / Dot,Syringe,Stainless Steel
Breitling,Navitimer,A2332212/B635,Navitimer Black / Black Calf,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Black,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A2332212/G533,Navitimer Silver / Alligator,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Silver,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A2332212/C586,Navitimer Blue / Bracelet,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Blue,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A2332212/B637,Navitimer Black Arabic / Calf,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,,Stainless Steel
Breitling,Navitimer,D2332212/G534,Navitimer Two Tone / Silver,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Silver,,Stick / Dot,,"Yellow Gold, Stainless Steel"
Breitling,Navitimer,D2332212/C587,Navitimer Two Tone / Blue Arabic,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Blue,,Arabic Numerals,,"Yellow Gold, Stainless Steel"
Breitling,Navitimer,K2332212/B634,Navitimer Yellow Gold / Black,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Black,,Stick / Dot,,Yellow Gold
Breitling,Navitimer,D2232212/B657,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,Stick,"Yellow Gold, Stainless Steel"
Breitling,Navitimer,D2232212/G527,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Stick,"Yellow Gold, Stainless Steel"
Breitling,Navitimer,A1937012/BA57/441X/A20BA.1,Navitimer 1461 Stainless Steel / Black / Calf / Pin,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",,No,Sliderule,Sapphire,Closed,Round,46.00 mm,,24.00 mm,30.00 m,,Black,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A1937012/BA57/443A,Navitimer 1461 Stainless Steel / Black / Bracelet,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",,No,Sliderule,Sapphire,Closed,Round,46.00 mm,,24.00 mm,30.00 m,,Black,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A1937012/BA57/760P/A20BA.1,Navitimer 1461 Stainless Steel / Black / Croco / Pin,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",,No,Sliderule,Sapphire,Closed,Round,46.00 mm,,24.00 mm,30.00 m,,Black,,Stick / Dot,,Stainless Steel
Breitling,Navitimer,A24322121B1X1 (aka: A2432212.B726.441X),Navitimer World Stainless Steel / Black / Calf / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A2432212/B726/443A,Navitimer World Stainless Steel / Black / Bracelet,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A24322121B1P1 (aka: A2432212.B726.760P),Navitimer World Stainless Steel / Black / Croco / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A24322121C1X1 (aka: A2432212.C651.101X),Navitimer World Stainless Steel / Blue / Calf / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A2432212.C651.443A,Navitimer World Stainless Steel / Blue / Bracelet,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A24322121C1P1 (aka: A2432212.C651.746P),Navitimer World Stainless Steel / Blue / Croco / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Blue,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A2432212/G571/101X/A20BA.1,Navitimer World Stainless Steel / Silver / Calf / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A2432212/G571/443A,Navitimer World Stainless Steel / Silver / Bracelet,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005 - 2018,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,A2432212/G571/746PA20BA.1,Navitimer World Stainless Steel / Silver / Croco / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,AB012012/BB01/743P/A20BA.1,Navitimer 01 43 Stainless Steel / Black / Alligator / Pin,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,,22.00 mm,30.00 m,,Black,Matte,Stick / Dot,Stick,Stainless Steel
Breitling,Navitimer,AB012012/BB02/435X/A20BA.1,Navitimer 01 43 Stainless Steel / Black Arabic / Calf / Pin,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,,Black,Matte,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,AB012012/BB02/447A,Navitimer 01 43 Stainless Steel / Black Arabic / Bracelet,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,,Black,Matte,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,AB012012.BB02.743P,Navitimer 01 43 Stainless Steel / Black Arabic / Croco,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,,Black,Matte,Arabic Numerals,Stick,Stainless Steel
Breitling,Navitimer,H2432212/B928/426H,Navitimer World Red Gold / Black / Bracelet,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,H2432212/B928/439X/R20BA.1,Navitimer World Red Gold / Black / Calf / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,H2432212/B928/441X/R20BA.1,Navitimer World Red Gold / Black / Calf / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Black,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,H2432212/G664/426H,Navitimer World Red Gold / Silver / Bracelet,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,H2432212.G664.439X,Navitimer World Red Gold / Silver / Calf,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,H2432212/G664/760P/R20BA.1,Navitimer World Red Gold / Silver / Croco / Pin,"Breitling caliber B24
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2005,No,Sliderule,Sapphire,Closed,Round,46.00 mm,15.50 mm,24.00 mm,30.00 m,,Silver,,Stick / Dot,Stick,Red Gold
Breitling,Navitimer,RB012012/BA49/220R,Navitimer 01 43 Red Gold / Black / Air Racer,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,22.00 mm,30.00 m,,Black,Matte,Stick / Dot,Syringe,Red Gold
